latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-38.0857,-68.70467,345.14,0.6,0.7,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.2,4.41,D
-37.82231,-67.66515,346.16,0.52,0.67,2026-05-19,1730,N20,VIIRS,n,2.0NRT,295.68,10.18,D
-37.71833,-69.13213,341.8,0.63,0.72,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.13,4.53,D
-37.71545,-69.1377,336.09,0.63,0.72,2026-05-19,1730,N20,VIIRS,n,2.0NRT,292.2,3.54,D
-37.71527,-69.13011,328.9,0.63,0.72,2026-05-19,1730,N20,VIIRS,n,2.0NRT,290.83,3.54,D
-37.42413,-69.09483,329.97,0.62,0.71,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.9,2.13,D
-37.0894,-69.47579,326.28,0.65,0.73,2026-05-19,1730,N20,VIIRS,n,2.0NRT,295.11,2.39,D
-36.75635,-62.74212,339.85,0.54,0.51,2026-05-19,1730,N20,VIIRS,n,2.0NRT,296.65,17.9,D
-36.75163,-62.74268,346.43,0.54,0.51,2026-05-19,1730,N20,VIIRS,n,2.0NRT,295.86,13.06,D
-35.42617,-65.14264,367.0,0.36,0.57,2026-05-19,1730,N20,VIIRS,h,2.0NRT,297.65,15.44,D
-35.42591,-65.1386,330.86,0.36,0.57,2026-05-19,1730,N20,VIIRS,n,2.0NRT,292.95,10.89,D
-35.42083,-65.14317,367.0,0.36,0.57,2026-05-19,1730,N20,VIIRS,h,2.0NRT,298.24,15.44,D
-35.39199,-71.17031,331.87,0.79,0.78,2026-05-19,1730,N20,VIIRS,n,2.0NRT,292.76,6.09,D
-35.34027,-71.13105,331.02,0.79,0.78,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.1,4.81,D
-35.33298,-71.13131,327.1,0.79,0.78,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.04,4.81,D
-35.08477,-71.22003,334.97,0.79,0.78,2026-05-19,1730,N20,VIIRS,n,2.0NRT,290.76,7.28,D
-35.08411,-71.22023,333.23,0.79,0.78,2026-05-19,1730,N20,VIIRS,n,2.0NRT,290.48,5.89,D
-34.85991,-57.89378,332.36,0.45,0.39,2026-05-19,1730,N20,VIIRS,n,2.0NRT,288.28,2.8,D
-34.75608,-68.16184,344.03,0.53,0.67,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.85,7.24,D
-34.67299,-71.18777,332.82,0.79,0.78,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.86,4.93,D
-34.3697,-70.845,367.0,0.75,0.77,2026-05-19,1730,N20,VIIRS,h,2.0NRT,294.32,0.61,D
-34.17229,-65.37103,350.47,0.36,0.57,2026-05-19,1730,N20,VIIRS,n,2.0NRT,297.07,3.05,D
-34.16695,-65.37152,367.0,0.36,0.57,2026-05-19,1730,N20,VIIRS,h,2.0NRT,297.94,7.61,D
-34.11068,-70.46052,330.71,0.71,0.75,2026-05-19,1730,N20,VIIRS,n,2.0NRT,299.62,9.03,D
-34.10551,-58.8593,333.85,0.48,0.4,2026-05-19,1730,N20,VIIRS,n,2.0NRT,290.87,2.75,D
-34.05487,-56.51105,343.16,0.4,0.37,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.37,5.15,D
-33.90723,-59.13018,332.95,0.49,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,292.94,8.34,D
-33.87622,-54.81886,328.27,0.38,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,288.92,2.72,D
-33.7709,-57.89044,332.29,0.44,0.38,2026-05-19,1730,N20,VIIRS,n,2.0NRT,290.89,2.29,D
-33.6777,-58.94137,340.21,0.48,0.4,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.46,8.57,D
-33.67399,-58.942,342.1,0.48,0.4,2026-05-19,1730,N20,VIIRS,n,2.0NRT,296.67,8.57,D
-33.67337,-58.93678,325.02,0.48,0.4,2026-05-19,1730,N20,VIIRS,n,2.0NRT,292.9,4.32,D
-33.67029,-58.94263,347.81,0.48,0.4,2026-05-19,1730,N20,VIIRS,n,2.0NRT,304.62,30.3,D
-33.66984,-59.3677,325.25,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.2,5.14,D
-33.66983,-59.36367,354.32,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,298.71,16.67,D
-33.66967,-58.93741,329.75,0.48,0.4,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.27,11.92,D
-33.66922,-59.36222,356.53,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,300.58,21.02,D
-33.66919,-59.35822,329.85,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,292.85,3.66,D
-33.66605,-59.3643,355.36,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,297.94,9.77,D
-33.66227,-59.36492,345.57,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,296.32,9.77,D
-33.66219,-59.33163,325.8,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.66,3.23,D
-33.65849,-59.36555,348.48,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,295.76,12.66,D
-33.65842,-59.33226,334.66,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.28,3.23,D
-33.60192,-56.95234,334.81,0.41,0.37,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.37,4.41,D
-33.49892,-55.45067,333.71,0.39,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,289.2,3.12,D
-33.38258,-58.76661,329.18,0.47,0.4,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.16,4.42,D
-33.37862,-60.14758,330.5,0.54,0.42,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.08,3.27,D
-33.36814,-60.16121,326.06,0.54,0.42,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.14,3.46,D
-33.36064,-67.96886,327.27,0.5,0.66,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.16,2.57,D
-33.26719,-58.05409,327.65,0.44,0.38,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.44,2.18,D
-33.25808,-60.28275,337.65,0.55,0.43,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.25,5.71,D
-33.00188,-58.2226,330.01,0.44,0.39,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.65,19.03,D
-32.99984,-58.22015,329.47,0.44,0.39,2026-05-19,1730,N20,VIIRS,n,2.0NRT,289.85,34.23,D
-32.99831,-58.22323,343.8,0.44,0.39,2026-05-19,1730,N20,VIIRS,n,2.0NRT,300.54,19.03,D
-32.94939,-59.53833,327.36,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.15,3.73,D
-32.9458,-59.53543,329.45,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,293.76,9.31,D
-32.94561,-59.53895,335.99,0.5,0.41,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.42,3.73,D
-32.89634,-57.42317,338.79,0.42,0.38,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.34,46.86,D
-32.8945,-57.42499,307.25,0.42,0.38,2026-05-19,1730,N20,VIIRS,l,2.0NRT,313.48,47.96,D
-32.89391,-57.42049,346.29,0.42,0.38,2026-05-19,1730,N20,VIIRS,n,2.0NRT,294.44,24.99,D
-32.89349,-57.42831,325.48,0.42,0.38,2026-05-19,1730,N20,VIIRS,n,2.0NRT,295.56,46.86,D
-32.89288,-57.42381,367.0,0.42,0.38,2026-05-19,1730,N20,VIIRS,h,2.0NRT,332.29,46.86,D
-32.89227,-57.41931,329.82,0.42,0.37,2026-05-19,1730,N20,VIIRS,n,2.0NRT,290.85,12.03,D
-32.88942,-57.42444,346.67,0.42,0.38,2026-05-19,1730,N20,VIIRS,n,2.0NRT,309.17,44.65,D
-32.84708,-54.227,329.05,0.39,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.04,13.64,D
-32.84642,-54.22285,350.7,0.39,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,304.12,13.64,D
-32.5649,-54.44139,329.18,0.39,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,289.59,1.89,D
-32.51269,-55.02401,327.65,0.38,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,291.55,5.17,D
-32.51206,-55.01992,329.3,0.38,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,290.35,6.39,D
-32.12322,-53.85238,341.09,0.39,0.36,2026-05-19,1730,N20,VIIRS,n,2.0NRT,289.95,3.84,D
-32.5135,-60.39754,329.62,0.55,0.42,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.44,2.22,D
-32.40017,-60.77472,327.77,0.57,0.43,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.77,5.45,D
-32.32438,-58.29669,328.96,0.44,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.74,1.55,D
-32.12221,-58.48729,334.28,0.45,0.39,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.08,3.74,D
-31.83229,-57.50444,341.92,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.66,6.98,D
-31.79975,-58.13416,340.62,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,302.52,26.31,D
-31.79958,-58.13164,342.25,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,299.24,21.01,D
-31.79914,-58.12962,325.89,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,289.15,5.34,D
-31.70956,-58.10368,347.87,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.74,14.55,D
-31.70665,-58.10888,325.9,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.27,22.31,D
-31.70606,-58.1043,334.47,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,299.76,22.31,D
-31.70285,-53.3736,326.75,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,289.22,3.04,D
-31.63755,-61.41109,331.3,0.4,0.44,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.16,1.98,D
-31.47369,-64.08575,329.51,0.57,0.52,2026-05-19,1732,N20,VIIRS,n,2.0NRT,297.21,3.4,D
-31.40384,-52.48125,328.85,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.21,2.11,D
-31.35637,-57.87854,330.05,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.17,5.69,D
-31.33471,-59.58459,329.46,0.49,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.84,3.03,D
-31.33283,-59.58831,329.41,0.49,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.8,4.56,D
-31.31075,-58.08115,326.68,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.0,1.89,D
-31.29881,-58.31935,296.1,0.43,0.38,2026-05-19,1732,N20,VIIRS,l,2.0NRT,309.28,32.03,D
-31.29822,-58.31479,332.22,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,300.32,29.64,D
-31.19472,-55.75304,328.92,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.43,2.18,D
-31.1,-53.16001,348.88,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.97,11.62,D
-31.07351,-59.42628,333.67,0.48,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.84,4.41,D
-31.03647,-57.93623,328.76,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.9,2.29,D
-31.03589,-57.93184,325.12,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.41,2.29,D
-31.00475,-57.89647,327.07,0.42,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.32,2.23,D
-30.9929,-60.79401,329.34,0.55,0.43,2026-05-19,1732,N20,VIIRS,n,2.0NRT,297.28,4.21,D
-30.96131,-57.83713,327.23,0.42,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.55,1.32,D
-30.90048,-59.41171,328.43,0.47,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.56,4.06,D
-30.87962,-58.52658,331.23,0.44,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.21,1.77,D
-30.87649,-58.52544,329.5,0.44,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.89,2.12,D
-30.80934,-58.48114,338.92,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.27,3.81,D
-30.80135,-58.04268,332.71,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.74,2.72,D
-30.79191,-60.21323,344.34,0.51,0.41,2026-05-19,1732,N20,VIIRS,n,2.0NRT,297.11,10.5,D
-30.75044,-60.02171,344.32,0.5,0.41,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.5,7.26,D
-30.75006,-60.01915,336.41,0.5,0.41,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.64,7.03,D
-30.73386,-51.82102,327.78,0.46,0.39,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.93,3.5,D
-30.70338,-57.84112,326.56,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.23,3.52,D
-30.69994,-57.84175,330.31,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.99,3.91,D
-30.69935,-57.83739,329.82,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.95,3.91,D
-30.68156,-57.83621,346.72,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.99,5.5,D
-30.67908,-57.83511,336.3,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,289.59,4.14,D
-30.67543,-60.13601,338.18,0.51,0.41,2026-05-19,1732,N20,VIIRS,n,2.0NRT,297.08,9.9,D
-30.5593,-59.49854,340.34,0.47,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,296.76,4.96,D
-30.45311,-57.91838,328.67,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.67,5.94,D
-30.45166,-57.68174,349.02,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.45,7.07,D
-30.3707,-57.57404,336.94,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.78,9.23,D
-30.32503,-59.52674,333.51,0.47,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.98,4.08,D
-30.26491,-57.95123,334.05,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.39,2.56,D
-30.26245,-57.95019,331.3,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.97,2.98,D
-30.2596,-57.95512,331.9,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.02,3.71,D
-30.25342,-61.71067,326.67,0.4,0.44,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.88,1.85,D
-30.23007,-51.68375,327.83,0.48,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.15,7.88,D
-30.14855,-59.74856,336.05,0.48,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.17,5.06,D
-30.07882,-62.44976,330.06,0.44,0.46,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.74,2.93,D
-30.00238,-57.68485,326.15,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.4,3.0,D
-29.9752,-62.5227,337.46,0.44,0.46,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.72,3.84,D
-29.96587,-57.52372,339.68,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.31,4.9,D
-29.96189,-57.52017,346.61,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,299.29,19.76,D
-29.95908,-57.52497,330.24,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.79,19.76,D
-29.95791,-57.51662,329.2,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.78,2.14,D
-29.89243,-61.35048,339.51,0.57,0.43,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.25,6.1,D
-29.82446,-57.81231,325.83,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.14,1.54,D
-29.82228,-60.70443,325.78,0.53,0.42,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.59,1.6,D
-29.80573,-51.51854,341.26,0.49,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.95,6.18,D
-29.76832,-57.55893,338.87,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.94,3.27,D
-29.6691,-63.01677,345.53,0.47,0.48,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.73,5.71,D
-29.66469,-63.01734,339.75,0.47,0.48,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.03,5.71,D
-29.65763,-59.1036,334.7,0.45,0.39,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.18,5.71,D
-29.62526,-57.41042,344.28,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.52,5.51,D
-29.62247,-57.41516,338.07,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.77,3.48,D
-29.57062,-56.0732,342.88,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.1,3.99,D
-29.53663,-55.47474,341.43,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.9,4.59,D
-29.47467,-56.93689,327.32,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.52,2.11,D
-29.46804,-57.90691,335.14,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.41,3.26,D
-29.45625,-57.05982,337.47,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.42,4.75,D
-29.44955,-57.06108,338.94,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.71,2.93,D
-29.41474,-59.64242,327.42,0.47,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.27,2.52,D
-29.41109,-59.64302,327.43,0.47,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.6,2.52,D
-29.41093,-59.64041,327.19,0.47,0.39,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.87,2.08,D
-29.38656,-57.15973,338.03,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.24,4.48,D
-29.38644,-57.23062,326.51,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.67,4.74,D
-29.38586,-57.22656,348.14,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.78,4.74,D
-29.38321,-57.16035,335.01,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.08,3.43,D
-29.34381,-57.12616,330.57,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.36,2.41,D
-29.33988,-57.12274,330.79,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.91,3.59,D
-29.28875,-56.81821,330.02,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.37,3.57,D
-29.27762,-58.78751,330.49,0.43,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.69,3.52,D
-29.27079,-60.07225,342.18,0.49,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.1,7.07,D
-29.26749,-57.89429,346.12,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.02,4.44,D
-29.26707,-60.07284,341.3,0.49,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.18,6.75,D
-29.26396,-60.07846,343.73,0.49,0.4,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.2,7.53,D
-29.22683,-57.01956,351.13,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.63,8.04,D
-29.19856,-56.34853,332.54,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.4,3.53,D
-29.13431,-58.60312,333.23,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,296.04,10.67,D
-29.13372,-58.59874,352.4,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,301.53,26.35,D
-29.13083,-58.60372,355.53,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.94,12.36,D
-29.13024,-58.59935,335.7,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,296.97,29.39,D
-29.12793,-58.6087,343.49,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,296.91,12.36,D
-29.12734,-58.60433,326.82,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,288.3,12.36,D
-29.12503,-58.61368,340.93,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,296.1,9.07,D
-29.09806,-57.70646,341.32,0.4,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.59,4.98,D
-29.07544,-58.0687,331.41,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,298.75,2.75,D
-29.07288,-56.59295,332.67,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.07,4.83,D
-29.06896,-56.58961,329.05,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.22,1.75,D
-29.0658,-58.57035,329.06,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.35,2.31,D
-29.06522,-58.56599,337.55,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.76,3.53,D
-29.06232,-58.57096,328.42,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.13,2.68,D
-29.06174,-58.5666,333.5,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.87,6.02,D
-29.05826,-58.56721,349.61,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.56,6.02,D
-29.05626,-58.58826,327.58,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.33,2.86,D
-29.05418,-58.59022,328.97,0.42,0.38,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.14,2.58,D
-29.02947,-58.29848,328.24,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.38,12.13,D
-29.02889,-58.29421,353.88,0.41,0.37,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.9,12.13,D
-29.02817,-56.49961,332.4,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.91,2.03,D
-28.94639,-59.25526,332.06,0.45,0.39,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.93,4.7,D
-28.88428,-56.58373,347.46,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,295.78,7.87,D
-28.88369,-56.57977,345.28,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.57,7.87,D
-28.85675,-56.62125,331.56,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,290.72,2.3,D
-28.83957,-56.39283,328.1,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.06,4.12,D
-28.83625,-56.39348,328.88,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.24,2.81,D
-28.79897,-56.32771,329.65,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,294.55,7.84,D
-28.79601,-59.2532,332.42,0.44,0.39,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.04,3.48,D
-28.79565,-56.32835,329.23,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,297.41,7.84,D
-28.79245,-59.25379,341.76,0.44,0.39,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.03,5.17,D
-28.78288,-55.73887,329.52,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,293.92,2.26,D
-28.73837,-56.46466,325.31,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,291.9,2.11,D
-28.73777,-56.46072,330.62,0.38,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.09,2.11,D
-28.69539,-50.3144,339.46,0.39,0.44,2026-05-19,1732,N20,VIIRS,n,2.0NRT,289.58,4.84,D
-28.68141,-56.54058,333.54,0.39,0.36,2026-05-19,1732,N20,VIIRS,n,2.0NRT,292.41,2.58,D
